reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOEM0t8Wmabh_aM4hfSKYa7Fu0Vr_cq2paLOjPQez-eHCFcSKe8STonlaOUBHjdQxz2-64fwXAuvWeGnVQ,Awan Regar,https://play-lh.googleusercontent.com/a/AATXAJy4XYkojtTnXur06QmqHyhzw7R6yZBAkX6ardE_=mo,"Pakai referral 44nregar, dapatkan cashback Rp. 25 ribu setiap pendaftar memakai referral saya. Jangan lupa Setiap bulan menabung untuk investasi lebih baik di Bibit.. Makasih bibit..",5,1,3.24.0,2022-01-19 04:43:52,,
gp:AOqpTOHE3F2SgHeD657hb4b1lDwIfifoWfYQJtOFVfPiyOrsTFr404Cq48nveY6IqqQNsa3xo3Shb7rulN52mA,Mahasiswa NASAKOM,https://play-lh.googleusercontent.com/a-/AOh14GgnQYh5unzGjqXg5wk851cNvHkA1MCw_H9dI8AEVw,"Kak kenapa kalo narik lama, itupun kalo narik malah kayak nyicil, serius kecewa berat sih, padhaal status nya udah order berhasil dan terverifikasi",1,1,3.24.0,2022-01-03 14:51:08,"Hai kak, dana penjualan dikirim Bank Kustodian ke rekening terdaftar di Bibit sesuai ketentuan OJK maks 3 hari kerja utk RD Pasar Uang dan maks 7 hari kerja utk RD Saham & Obligasi. Pastikan rekening aktif dan cek mutasi rekening di waktu tsb. Info lebih lanjut hubungi live chat Bibit/WA +622150864230, tim support kami pasti akan membantu. Trims",2022-01-04 06:05:51
gp:AOqpTOFWr6Sx3P1Pjs8-jgHazklO3dBNGWyeTH8iUNQ9Xo4vzhkst8f8CQ-7Hbk7J4YteW8NQrWdCVHnQfAPUw,Bongol Bedegul,https://play-lh.googleusercontent.com/a/AATXAJxJOXxcA0PowCmICdIhd2d_5AtHOdqYqVEE-UhC=mo,Mantap aplikasi bibit ini fitur fitur nya mudah di mengerti bagi yang pemula dan investasi pun bisa di harga rendah .. Jadi bagi para pemula ayo segera download aplikasi bibit dan terus investasi kan uang jajan kalian ya itung itung nabung tapi bertambah dengan sendirinya ..,5,40,3.21.0,2021-11-26 10:32:51,,
gp:AOqpTOFluUNzf1GyU8sc2XPhwJ0L181z7tyj-PMZaStZWNtJCbAel7GHoVhIFzqkozk-maUYaBEjVcT-IyzWvQ,Calon Sukses,https://play-lh.googleusercontent.com/a/AATXAJzG93niihExXWgJT9LJ4klC-wPwxtFsdi1DTznP=mo,"Kenapa bibit saya ngak bisa di buka.. Reload mulu si gimana caranya, jadi kasih 1 bintang dulu",1,0,3.24.0,2022-01-01 23:47:12,"Hai kak, mohon maaf atas kendalanya karena saat ini sedang ada gangguan dari providernya ketika membuka app Bibit yang terjadi di beberapa user. Untuk kendala tersebut sedang dalam proses pengecekan team terkait. Kakak tidak perlu khawatir karena data kakak tersimpan aman KSEI dan dana investasi kakak aman tersimpan di Bank Kustodian :) Trims",2022-01-03 02:44:36
gp:AOqpTOGLdE6--WPQz4NUcd2M8RUOnICYKhC3Xu2ycUcu6IL18E4D0Ox-cTP8BMsFv5MHsZ0jKJEiAfqEnyZkgw,Jembut Jembut,https://play-lh.googleusercontent.com/a/AATXAJz3HPUvy0nNBB2m3-79Uw-V2ueiumAK3fg-ATMM=mo,"aplikasi yg sangat buruk ..tidak sesuai s&k yg terttulis di apk..pencairan dalam 7 hari kerja tapi sudah hampir 1 bulan belum masuk juga, emang aplikasi sialan, bukan untung malah rugi",1,26,3.21.0,2021-12-15 01:21:20,"Hai kak, jika dana penjualan kakak belum diterima dan sudah melebihi batas waktu 7 hari kerja dari tanggal status ""order jual berhasil"", harap langsung hubungi layanan live chat Bibit atau WA +622150864230 agar tim support kami segera membantu untuk konfirmasi ke Bank Kustodian. Terima kasih
",2021-12-15 04:45:37
gp:AOqpTOG3gUm4664HbH_iTPaobckPtK2CvvtJdHu66MQpL-4QBR6WQyG97vhO52BHa_OORJNgC-YQO-4M5O4qLQ,R Adits X,https://play-lh.googleusercontent.com/a-/AOh14GjO_w9qyNW_EIwbQFFeOK585NlDloE8_IdgKRVZ,"Aplikasi bibit setelah update tidak dapat di buka, selalu tertulis halaman web tidak tersedia",5,0,3.24.0,2022-01-03 19:11:54,"Hai kak, mohon maaf atas kendala sebelumnya. Kakak bisa coba kembali akses aplikasi Bibitnya saat ini. Jika masih kendala, harap langsung hubungi layanan live chat aplikasi Bibit atau bisa juga melalui DM Instagram @bibit.id maupun messenger FB untuk dibantu pengecekannya ya, tim support kami pasti segera membantu masalah kakak. Terima kasih
",2022-01-03 05:15:54
gp:AOqpTOGv9ci_ynlg9zFK0cwgyBWN6NB1N7AycsumySUJMJOcqRtYsG3YkiUxlEpDpmJc47BuWB__NF9177x1Vg,Muhammad Afriansyah,https://play-lh.googleusercontent.com/a/AATXAJxg38chXqsxu_aVSeUiALYlX6fS21YwL2JsmbVl=mo,"App nya keren bngt,kita bisa atur keuangan disini,yg baru mulai investasi disini yuk gunain kode [ancacawang] biar kamu bisa dapetin cashback sebesar 25.000 dan lebih besar lagi",5,7,3.19.3,2021-11-17 17:47:00,,
gp:AOqpTOHgQN6Qh7u6kodNp4HGTNOCGI_L1DGryTTN9L0FIsVuY_JPJhsqR0tsJgxPW8o7JOTnND23gHbLisBAgg,Muhammad Azhar,https://play-lh.googleusercontent.com/a/AATXAJxA6gAZhmhUxUZHF0rMjQ42dGM94iiYOC4nz-Mv=mo,Untuk segi fitur dan tampilan sih ok..smoga makin berjaya deh company bibit layak dpt bintang 5 joss,5,0,3.21.0,2021-12-24 12:41:28,,
gp:AOqpTOFCvql4uwwMTp_SkTxa0169AIbxyW_E29w3IXmX2C7_GmKmG7E7XkbNZLvHVBVFQMyDUeNyCzfbmm4YbA,MarkushKEY,https://play-lh.googleusercontent.com/a-/AOh14Gh4_9TAB_DuWfZAxR4ADOXpOtsv1V_hfKTG4HVQ,"Kok tiba2 aplikasinya error ya , gak bisa dibuka padahal ada saldo yang masih tersimpan ,",1,0,3.24.0,2022-01-02 13:47:49,"Hai kak, mohon maaf atas kendala sebelumnya. Kakak bisa coba kembali akses aplikasi Bibitnya saat ini. Jika masih kendala, harap langsung hubungi layanan live chat aplikasi Bibit atau bisa juga melalui DM Instagram @bibit.id maupun messenger FB untuk dibantu pengecekannya ya, tim support kami pasti segera membantu masalah kakak. Terima kasih
",2022-01-03 05:20:56
gp:AOqpTOG_EuvIxnBG6rmFXu1bm5xkbeGlxZTfijNXCSr_VdfOnHMv6RGPR2-kOfdEClBKH_zFIcVz6NcWxrUBUg,Iman Arkaan,https://play-lh.googleusercontent.com/a/AATXAJwk5aio7HdzMUjjYjOG12TUiDmEbWGthgEE7ArQ=mo,Mantap bagus banget sih Investasi di bibit cocok buat pemula jangan lupa buat pemula pakai kode refferal:arkanu,5,0,3.24.0,2021-12-28 10:57:47,,
gp:AOqpTOF_T0skP-HIYEIOoMVWSlRRf35pAz9DueyCkXOCfIg577GNjz5mxug2qBBqNnkEVvIQ6lh9QFn20M4cwg,Taehyung Arsy,https://play-lh.googleusercontent.com/a/AATXAJyopyhlFagF-uOWXg8StzcAmT8DbkvGYT-b2eod=mo,Lama sekali mencairkan. Saat butuh dana .. Ini aplikasi gimana sih?? Mau nabung ajah ribet banger.. Sampai skrg uang saya belum cair2.. 500rb itu lumayan lho buat saya yg pas2n,1,12,3.19.3,2021-11-15 06:19:23,"Hai kak, dana penjualan mengikuti NAV yg kakak dapat dan dikirim Bank Kustodian ke rekening terdaftar di Bibit sesuai ketentuan OJK maks 3 hari kerja utk RD Pasar Uang dan maks 7 hari kerja utk RD Saham & Obligasi. Jika lebih dari itu dana belum masuk, hubungi live chat Bibit/WA +622150864230 agar tim support kami bisa bantu lebih lanjut. Trims",2021-11-15 08:55:07
gp:AOqpTOGwQ1Y7whkDRizUnfxnuivAioxIyyjFf3DIqS04dZcJZnJAQRV5Rt4XYTolBqqzpT3VDK35TlUCkqwPiQ,asep rahmat,https://play-lh.googleusercontent.com/a-/AOh14Gj0ji5_IefUjLI8IQ6aB5_MU0njBrH2hKBXMBhc-Q,Sampai saat ini Hati Sy msh Senang sama Bibit... karena itu Sy kasih Bintang 5. Sekedar mengingatkan Saja Untuk Bibit Teruslah Berinovasi dan Memberi Kemudahan Dalam arti Luas karena Sy Yaqin kedepannya makin banyak kawula muda yg mau Berinvestasi. Trimakasih Bibit... Sukses Slalu untuk Bibit.,5,143,3.21.0,2021-12-05 09:07:56,,
gp:AOqpTOFpBLqobz8XESEVO2PC2fX8jGHyv8dU_WOuD0vB4EDaa_C1FCUqK6vOPoj_hp47hSmUNgPN52-ouFfGIw,windy wii,https://play-lh.googleusercontent.com/a-/AOh14GixkaSlYGE3kwMCT_BixC2pU4JdJotBGk8uiVY0,"Kenapa setelah di update terbaru susah sekali untuk login, selalu error sejak kmrin. Pdhl sebelum di update di jaringan biasa pun bisa berjalan dgn baik. Skrg malah gabisa sama sekali. Jadi kuatir. Mohon bantuannya..",4,8,3.24.0,2022-01-02 05:19:49,,
gp:AOqpTOHBGyrhCscdQQK5hUFOE5ZwgHM33Bl5UsYAiLUwCnqROhI6HDB_l0LfnfL3vvm1udwfUpRo1qGPFyfKPg,Arif Baidlowi,https://play-lh.googleusercontent.com/a-/AOh14Gg2I92PfT8jQSOOeOacDJ_iQjPYjOhPRcZHAvEo,Sdh download aplikasinya. Tp mau register kok ragu2. Krn Review dr pr Nasabah/pengguna aplikasi ini bnyak yg Negatif. Di usahakan spy keluhan2 yg ada itu bs di selesaikan/diperbaiki lg ke dpnnya.,2,27,3.22.3,2021-12-22 13:23:12,"Hai kak, terima kasih atas feedback yg diberikan. Bibit akan terus meningkatkan pelayanan & inovasi, untuk kendala kakak silahkan lakukan update ke versi terbaru aplikasi Bibit. Jika masih terkendala kaka bisa menghubungi layanan live chat Bibit atau via WA di nomor +622150864230. Terima kasih",2021-12-22 14:16:37
gp:AOqpTOF_OizniYU2SJqtSRuC8gOKKNksf5gdzSfK4M_kc2B4FkBbWhCRgK0SU1G3YTDvJIUkZn-RJtYxCf5Tyg,AMANDA PRASETYA PUTRI,https://play-lh.googleusercontent.com/a-/AOh14GjH_HUNnCn2sMBZY-1c4-pGlZO5dYHdR4wiO07WWw,Kasi bintang 1 dlu krn saya ikutan program nabung rutin autodebit dengan jago cashbacknya ga dapet2 padahal sdh sesuai dgn syarat dan ketentuan...,1,0,3.24.0,2021-12-31 07:47:40,"Hai kak, cashback nabung rutin autodebit sebesar 50 ribu akan kakak terima 7 hari kerja setelah berhasil menyelesaikan autodebit 6x berturut turut ya. Apabila sudah lewat 7 hari kerja dan cashbacknya belum diterima, hubungi live chat Bibit atau WA +622150864230, tim support kami pasti langsung membantu masalah kakak. Terima kasih
",2021-12-31 10:35:10
gp:AOqpTOFIianQCLM6wf9yQ2d3JW87IE_m_QezZ9zutEN2AndPDWkzycllGfaEV0ovt5NGNpEq_RBWHtPj96ScIg,Bly Channel,https://play-lh.googleusercontent.com/a-/AOh14GiGnxO2pwRhk_VBkJk8nnQ6hGtmRUUkuYhbk2iNWA,"Apakah applikasi bibit ini menggunakan system di telegram.?dan kenapa keuntungan profit yg di telegram lebih besar,dan kontak yg sangat oendek yakni kisaran 3 jam.thanks",5,5,3.19.3,2021-11-22 12:30:24,,
gp:AOqpTOHZ-85UMF0l5ERVLkpTGhOl1vsHk-jrWp5uJrh-XVsNMMlUugZZYo6exYoufK1teB4Q0QtQMuwIpWedow,chanel bermutu,https://play-lh.googleusercontent.com/a/AATXAJzM6ckyhkhVItkEPTkG84gpnRj3YbGoMKs3h5T4=mo,Kalo emang nggk bisa ngatasi nya min saya hapus aplikasi nya.. saya sangat kecewa dan saya akan bilang sama teman2 saya aplikasi bibit sangat mengecewakan dan tidak perlu di dowloat.. dan saya di play store akan kasih bintang 1.. parah 😭👍👍,1,57,3.19.3,2021-11-09 09:58:58,"Hai kak, jika memiliki pertanyaan atau mengalami kendala terkait Bibit silahkan langsung hubungi layanan live chat atau WA +622150864230, tim support kami pasti segera membantu masalah kakak. Terima kasih
",2021-11-09 12:30:19
gp:AOqpTOHfUU2ffooI_P5j1BpWYc4WxJi4Q5szguicX_2jJPK53bCA8RDj75hUN4R78G3ah6TxK-LM8D0wL9uJhg,Juma Levi,https://play-lh.googleusercontent.com/a-/AOh14Giijwij2CU43kzMqihRMgH6Qbh-SRZF2u-AQKPe1g,"Maaf saya kasih bintang 2, karena saya nabung dan dapatkan cashback dari gopay, dan akan menerima cashbacknya dua hari kemudian, tapi cashback belum dapat"" juga. Mohon pencerahannya",2,7,3.19.3,2021-11-14 04:08:37,"Hai kak, untuk promo pastikan sudah memenuhi S&K berlaku dan jika sudah memenuhi syarat kemungkinan promo sudah habis karena jumlah kuota promo terbatas. Info lebih lanjut hubungi live chat Bibit atau WA +622150864230, tim support kami pasti langsung membantu masalah kakak. Terima kasih",2021-11-15 01:09:06
gp:AOqpTOHE4lQg3NhkPDFbEQxOYxbtFkO7ub-wFoZi-vKE_v12I_sBLXVDp1ymWHQ2rOLvg_tikW4jGvGkCLzR_Q,Iwan Xen,https://play-lh.googleusercontent.com/a-/AOh14GirVKkQImbQ8J2vviII1qBM5heATphM5WgRzf_c6g,"Investasi Reksadana jangka panjang yang sangat bagus. Membantu pemula investasi dapat belajar. Dan jangan lupa masukkan kode referal "" biixen """,5,23,3.18.1,2021-10-21 02:35:54,,
gp:AOqpTOHUTRc93ogQECLdApMZctYm7TSuTPqyH4O9O_udO4G4t-7l20r_41ZP0Hn_ZZSYGFkfr-iuO_U8gRJqPA,Ailsa Belinda,https://play-lh.googleusercontent.com/a-/AOh14GhLa2tYHhbU7VuXYXV8oBJO6jfVdX1Z0CfoUBsLXQ,"Asik banget belajar investasi dibibit, proses cepat dan aman tentunya. Yuk coba investasi di bibit pakai kode 'joininvestasiberkah'",5,1,3.18.0,2021-12-10 10:30:54,,
gp:AOqpTOF6XRnJuxaEaqqT4nF4NKDenVMQWauwLe1OWwkHS4-mbF6IVfnFOH63PvA9arh37qYNQc1EqUbKk1JuzQ,Lutfi alfath vanela,https://play-lh.googleusercontent.com/a-/AOh14GgxCO2fIlncrnUIGSIMpUZ9iXXiIaCoe5RMnUOX,Kalau mau download nih kode referal nya (prosesku) pake kode referal ku yah dan dapatkan cashback 25 ribu per orang ✊😇 jangan lupa download aplikasinya sangat bagus buat pemula seperti kita yang ragu beli sahamnya langsung hehe,5,1,3.24.0,2021-12-31 08:37:36,,
gp:AOqpTOEkQmRtVDVibd0rPbQ0SGoTwXhTUPUMhgbwdLHZH8yeqocM3GDP6B4WtAlBsmFHS0N8HflaqSkVmpcOkA,horas sitindaon,https://play-lh.googleusercontent.com/a-/AOh14GhI21VSNot3aw1kNgjZQiuAObG4kJe6E-9lRJaw,"Mantap nih..bank jago dan bibit mempermudah menabung, investasi,top up e wallet, transfer online antar bank..top bgt..segera buka dan menabung memakai referal : sitdn TERIMAKASIH",5,12,3.21.0,2021-12-06 11:00:07,,
gp:AOqpTOF4BbwCE5rNbAwCzWmNrohjh9lCXjf-a4IN8gnNN-R_aNKz6LI5FwHMcGx0P1xjd1OhrwRnMilXLdopGg,novan 666,https://play-lh.googleusercontent.com/a/AATXAJw1x6ezfbSvbYTYHOkgFxlnZSOqYK6gvch0-Aq_=mo,"Apk nya bagus sih , cmn tolong dari penjualan reksadana nya jangan terlalu lama masuk ke reqening yg d daftarinnya . 🙏🙏 Lama kelamaan nanti org"" gk nyaman pake apk ini . Tlong d diskusikan lagi 🙏🙏",4,9,3.19.3,2021-11-17 05:10:03,,
gp:AOqpTOHaYfq2SZS2jUAb56TrD-lTOZrVvzzVFMqjmsSlKCEWWhO4S769C0K8HEWhEdq9hiYxyCofcHFLnMyRQg,ambrosius anggiat putra,https://play-lh.googleusercontent.com/a-/AOh14GhU9Hvs4CxWDE7HkYSHnxc4Lil_Ivg2T4dgF7p2Ag,maaf saya kurangi bintangnya menurut saya kekurangan aplikasi ini adalah: 1.jumlah keuntungan nilai investasi yang saya dapatkan kmrin dan hari ini tidak diakumulasikan alias tidak ditambah . lantas saya punya pertanyaan bagaimana para investor untung kalau jumlah nilai investasi tidak diakumulasikan. 2.rumus investasi bibit mnurutku yg ideal begini(hrg unit saat ini +hrg unit saat bli) * jmlh unit. bkn malh stiap hrga unit dikurang baru dikali jumlah unit. sgra perbaikin ya 😊😊,2,67,3.19.3,2021-11-06 15:01:28,"Hai kak, mohon maaf mengenai update return pada investasi reksa dana memang berubah & bukan akumulasi. Kakak bisa pelajari lebih lanjut mengenai investasi reksa dana melalui faq.bibit.id dan blog.bibit.id atau tonton video berikut https://www.youtube.com/watch?v=AyQIhOD95IY. Info lebih lanjut hubungi live chat Bibit/WA +622150864230. Terima kasih",2021-11-07 05:17:23
gp:AOqpTOGVrKtRCPylcLk6Z23WHm3aQQGU1NbF9khcscC5RUgZBst2YppV226bPx4VkcJyJczlXMBsuRQHQWrQqg,Iecha Jha,https://play-lh.googleusercontent.com/a-/AOh14Gja_xKwh8ltw5sjTbOa_sJHxsUilSG5bH8P8HZkDg,"Mohon dari pihak bibit, sudah 4 hari apk saya tidak bisa dibuka (eror) .",4,0,3.24.0,2022-01-03 00:01:44,,
gp:AOqpTOGwGuePFJgz1lLXRLRBMm95XlT6UBZLUKSaGKZKN-AKPKKkjMq5_F9bB4AEIMsuv-GPWMs0zJu9PsiAhQ,Fadila Ayulistya,https://play-lh.googleusercontent.com/a-/AOh14GiAmSsVFoSyemViJYbl2iwFZWrPEIPPjittSsZ66Ys,Ayo bagi yg lagi mau daftar bisa pake kode: kamukayakok Nanti bakalan dapet saldo tambahan di awal,5,0,3.21.0,2022-01-01 04:45:17,,
gp:AOqpTOHvm8his1l6N-PsVlhfNz033NoVfDfGBpWW-6kXuwbu9Eoro51J0_EqgTAxbut5jDjJqEn6UfUHE3wkiA,afifah alfinah,https://play-lh.googleusercontent.com/a/AATXAJwBbQS-KByS0Sg3y2x_6qJ77LOYeM0uR-A9d3kF=mo,"Cukup membantu dan fiturnya mudah dipahami untuk pemula seperti saya, gunakan code referal untuk dapat casback (t6kzvio) Semoga saat upgrade versi apknya tidak lebih buruk dari versi sekarang :)",5,12,3.19.3,2021-11-24 01:38:19,,
gp:AOqpTOHtyprDGZpjJ13nhX62JRyOVXvzbpUWz6qof-nUZ5zQvQzmF7oikx_3TAjrV0JKud_hPtamBHm8ZYZxNQ,Ahmad Romadoni,https://play-lh.googleusercontent.com/a-/AOh14GjHUL_7RM9bVKzZrXWolZGQP_-dDVmrx31Zn2aY,"Untuk saat ini aplikasi ini, dalam pengelolannya bagus,cuma respon saat kita beli reksadana masih cukup lambat, kalau untuk yg lain ok lah, boleh di bilang seru juga, saya ambil investor agresif, sekali down cukup gede, tapi pas lagi up untung nya gede juga,ya mudah""an kedepannya lebih lancar dan lebih cepat saat proses pembelian reksadananya.",4,91,3.18.1,2021-10-21 10:42:56,"Hai kak, terkait transaksi tersebut kamu melakukan transfer yang nominalnya tidak sesuai dengan nominal pada order pembelian dan akan di refund. Silahkan hubungi layanan live chat di aplikasi Bibit/via WA +622150864230 untuk kami bantu prosesnya ya. Terimakasih
",2021-04-01 04:13:11
gp:AOqpTOHseLVkLpsuXCb28YbLwebxz2fC2aaekGJBSFszYWqJQBQf9mYfVHhfzbn9RfJ3EvuyihssfJZ7aj14zg,Aditya Putra Rahadiyan,https://play-lh.googleusercontent.com/a-/AOh14GirocDiKEwWX0VW7UCT4-rAzK3lanMdt7ZBo2_Aqw,"Aplikasinya bagus , mungkin untuk kalian yang baru mulai bisa pakai kode referal : mraqqab agar mendapatkan Rp.25.000",5,0,3.24.0,2022-01-01 11:02:57,,
gp:AOqpTOFl3lxFyqpK6Yx_-ie3A164JOGtYoIyQAJU4-dpRsrstbo42N82g3EeJM7xUwXWRA6aT7MG1swkYuSdOA,Lanina Simamora,https://play-lh.googleusercontent.com/a-/AOh14GiqztYg9L85GprBV6yYbZYcAcs9kmIm2XcerCZuiw,"Kapok make ini aplikasi, gabung di telegram di tipu sama admin nya sendiri. Mengecewakan sekali, padahal termasuk aplikasi besar. Yg mau download mikir² lagi mending.",1,20,3.19.3,2021-11-09 09:02:18,"Hati-hati penipuan mengatasnamakan Bibit. Akun resmi Bibit sbg berikut; Grup Telegram yg hanya bisa diakses melalui aplikasi, WA Bibit +622150864230 & +622150864221, Website: Bibit.id, Instagram: @bibit.id, Twitter: @bibitid, dan Facebook: Bibit. Kami menghimbau agar tidak memberikan OTP, PIN & nomor rekening kpd pihak yg tak dikenal. Terima kasih",2021-11-09 09:54:20
gp:AOqpTOFUonQb28XhJErBzR9ClIp0o2acwzt9GbH9ivJFHIyn2_WIcypStNytN7YM1RGrBnJzdVLPLDbLXW8Zsg,Samuel Alexander Putera Setiadi,https://play-lh.googleusercontent.com/a-/AOh14GgWix8WFFRXfEg7kUNYuiuaaiTqA3EfHEtThWJr,Customer support nya Sangat membantu. Terimakasih bibit sudah menjadi teman investasi saya,5,0,3.24.0,2021-12-29 23:19:38,,
gp:AOqpTOFOr3oYyATY7qpCs0ly3rwiO4GhjKH8_n9TKLTd11xz2MlwtQ-stIrQuALe8HBVMvVYx8Lt1OgoJjgJpg,Darpian sos,https://play-lh.googleusercontent.com/a/AATXAJzrfmmEccQzkRv_W6xos-zkgOOrXOnDmLmXIrvS=mo,"Tolong diperbaiki apk Bibit terlalu berat untuk on proses dan proses buka suatu pilihan pasar uang, obligasi, saham maupun syariah. Untuk yang lain sudah bagus. Terimakasih🙏",5,7,3.19.3,2021-11-07 08:40:39,,
gp:AOqpTOEkYfXCpRTy4cE7Ewna-I6hG-HDx5zAXkly_jjUrPHGbgk_85YSYXQ6d4UJc3hx6ebNSd31uLMZtFxEkA,MACAN ULAMA,https://play-lh.googleusercontent.com/a-/AOh14GgN1tjld9U_ljSbfCRwqZzDouSC-cBi02izGuwk,"Kok banyak keluhan ya , dan saat ini juga bibit tdk bisa di buka ada apa ini. Padahal saya mau beli reksadana , waduh gawat nampaknya banyak keluhan jadi mikir investasi",2,10,3.19.3,2021-11-19 11:30:55,"Hai kak, kemungkinan jaringan internet kakak tidak stabil. Silahkan gunakan jaringan lain lalu coba force close & clear cache terlebih dahulu ya. Jika masih terkendala harap langsung menghubungi live chat Bibit atau WA +622150864230 agar tim support Bibit dapat segera bantu lebih lanjut masalah kakak. Terima kasih",2021-11-20 00:46:33
gp:AOqpTOEnguLF9OBkAMABffZpVtzpyJ0fnrUiuVO7x5wVd309drurVDNsZ3GI1Eoj7Ri3TU9RbOeh228ljiIWug,Abdul zabar Fauzi safar,https://play-lh.googleusercontent.com/a-/AOh14Ggft1IKowfCFtQl13jYY4ql2yVVDPGRhiOtWDxY0rg,"Stlah d plajari apk bibit ini sangat mudah d pahami sehingga saya bisa sedikit"" Melek akan pentimgnya berinvestasi sejak dini , trimakasih",5,0,3.24.0,2021-12-31 19:10:04,,
gp:AOqpTOHFtV2EAMZpOYF60IsFoGm4OxgxAIYrX887DL_LkOlj9mL9JIO-tfzNm7aJESz7Tx9IIR2qYW1j_sM8rA,Fildzah Tsania Ghossani,https://play-lh.googleusercontent.com/a/AATXAJwW77GSE_Rpt1I7WaLONMzwKfYqyQ_NlTPy8QGpag=mo,Mudah dan terpercaya. Terima kasih telah menciptakan aplikasi ini semoga membantu dalam tujuan keuangan saya di masa kini dan masa mendatang. Terus tingkatkan layanan terbaiknya,5,10,3.20.0,2021-11-23 01:07:32,,
gp:AOqpTOEDvPfpIx5hvQOzBZWS-zWagwi6KKpfU0KTWaVo296sVspIWSdGscmkIfFtS7tF2cKJjL6FQonWQ_arYA,Aziagtma Trangguna,https://play-lh.googleusercontent.com/a-/AOh14Gg63Ij9gU2DMoZ50Mkr3B4dHT0Zgt5u1tTLc9uyeA,"Bibit saya gk bsa dibuka. Alasannya lgi upgrade mesin, ditanya smpai kapan kepusat pengaduannya, jawabannya cek secara berkala aja. Jawaban yg gk ada kepastian. Mudah2an uang saya aman",3,53,3.18.1,2021-10-25 12:15:17,,
gp:AOqpTOEBuG6Ek2vf6BohKOEUmFx3p8gdlC8IzQs1os600R7JMNrMWNdZE6LhkdY1ZAU9lSmI2ADJewH6h_7eJA,Fahri Fahri,https://play-lh.googleusercontent.com/a/AATXAJywBRsym3bcWpI0_MREqCDzvUPK4RC0NYh4lDYA=mo,"Aplikasi paling rekomend untuk download bibit sangat cocok buat para pemula menunya sederhana dan muda di pahami ,semoga kedepan kita bisa sukses nabung bersama bibit. Trm ksih PT.BIBIT I LIKE U.",5,13,3.18.1,2021-10-27 11:45:42,,
gp:AOqpTOHvfhdbX_HVcKsexN_i3RfcxZC8tJ53u8KQtPTxklYffB4YDQbJ18QeaF4GG4_01DKk29NXzvBdjen0mg,Azam Baron,https://play-lh.googleusercontent.com/a/AATXAJwXP2ACFb4kE3aFwmBBE3OL_F7hFeKBpVhXuHpC=mo,Aplikasi ny lemot. Berat untk di buka. Aplikasi yg lain langsung bisa masuk. Bibit sampai lama. Mau kembali juga lama.,1,4,3.19.3,2021-11-17 12:08:45,"Hai kak, kemungkinan jaringan internet kakak tidak stabil. Silahkan gunakan jaringan lain lalu coba force close & clear cache terlebih dahulu ya. Jika masih terkendala harap langsung menghubungi live chat Bibit atau WA +622150864230 agar tim support Bibit dapat segera bantu lebih lanjut masalah kakak. Terima kasih",2021-11-17 12:54:59
gp:AOqpTOE-B-ntuvZYriuL6VCEa1wuh9dxqOLeU-m6tqfUcXrOkz0cEI19XKxkTWkRe5kUaNT0_PIcr-bX7DOrhw,Alyaa Aja,https://play-lh.googleusercontent.com/a-/AOh14Ght_7-lZBhOVgrMuIKBg33Lr1XZjVa2EmONxvPMUw,"Aplikasinya bagus,mudah dipahami karna tampilannya yang simpel. Dan yang pasti aman, karena udah diawasi OJK. Dapatkan cashback reksadana dari Bibit senilai Rp 25,000. Masukkan kode referral *mantapbet* saat pendaftaran",5,33,3.24.0,2022-01-28 00:43:13,,
gp:AOqpTOF_LPhFRVu_mlxqcS8NZON8uM_Du1F4Eb0SOg7bqz1Mb1ia5WRru0FBMwGHBumjO33nz3O0E5OXETMekA,Muhammad Aryannor,https://play-lh.googleusercontent.com/a/AATXAJws8NsW1-7cFhH8D8NhNFFzAC6JIld5hsPw1S8T=mo,Kenapa apl ini bisanya error untuk di buka perintah reload utk login tapi tetap ga bisa berhasil bahaya ini,2,0,3.24.0,2022-01-01 08:59:07,"Hai kak, kemungkinan jaringan internet kakak tidak stabil. Silahkan gunakan jaringan lain lalu coba force close & clear cache terlebih dahulu ya. Jika masih terkendala harap langsung menghubungi live chat Bibit atau WA +622150864230 agar tim support Bibit dapat segera bantu lebih lanjut masalah kakak. Terima kasih",2022-01-01 12:34:34
gp:AOqpTOFtvEUf43ei7_IAdkTXUC1KPgV1ZNbrNzN_yzhxsmOtSE-s0gva7WMLx8HzfnBAAKzWPD4yw_A30Hs4HA,Varel Julian,https://play-lh.googleusercontent.com/a-/AOh14GhzWdDtBdzFPRa_aZvngJaUl1gNOmPRUBcg5zpbOQ,"Terima kasih bibit karena sudah membantu dalam pemilihan investasinya. Namun kedepannya kalau bisa, biaya transfernya semoga bisa digunakan dari aplikasi DANA juga dong",5,9,3.18.0,2021-10-21 10:39:48,,
gp:AOqpTOEx3Y60Uh1RDJvtRlZ9abKW_lKRNnenWwPlKrNOY7V1vbjWFGs31sjWK2a6ZNt2pgBPQJBbUUHi72e4SA,Parodyy Giawa,https://play-lh.googleusercontent.com/a/AATXAJzg6W8XlFFJnOW-pQU5Wzh_NlwFqExeW90F6Q5N=mo,"Kalau seandainya ada dompet utamanya makin lebih mantap aplikasi ini, cuman sayangnya ketika jual langsung ke rekening, jadi proses investasinya lama. Coba dibuat dompet utamanya dong",5,1,3.19.3,2021-12-04 01:29:42,,
